,gene_id,tpm_0,tpm_1,tpm_2,tpm_3,tpm_4,tpm_5,tpm_6,tpm_7,tpm_8,tpm_9,tpm_10,tpm_11,tpm_12,tpm_13,tpm_14,tpm_15,tpm_16,tpm_17,tpm_18,tpm_19,tpm_20,tpm_21,tpm_22,tpm_23,tpm_24,tpm_25,tpm_26,tpm_27,tpm_28,tpm_29,tpm_30,tpm_31,tpm_32,tpm_33,tpm_34,tpm_35,tpm_36,tpm_37,tpm_38,tpm_39,tpm_40,tpm_41,tpm_42,tpm_43,tpm_44,tpm_45,tpm_46,tpm_47,tpm_48,tpm_49,tpm_50,tpm_51,tpm_52,tpm_53,tpm_54,tpm_55,tpm_56,tpm_57,tpm_58,tpm_59,tpm_60,tpm_61,tpm_62,tpm_63,tpm_64,tpm_65,tpm_66,tpm_67,tpm_68,tpm_69,tpm_70,tpm_71,tpm_72,tpm_73,tpm_74,tpm_75,tpm_76,tpm_77,tpm_78,tpm_79,tpm_80,tpm_81,tpm_82,tpm_83,tpm_84,tpm_85,tpm_86,tpm_87,tpm_88,tpm_89,tpm_90,tpm_91,tpm_92,tpm_93,tpm_94,tpm_95,tpm_96,tpm_97,tpm_98,tpm_99,tpm_100,tpm_101,tpm_102,tpm_103,tpm_104,tpm_105,tpm_106,tpm_107,tpm_108,tpm_109,tpm_110,tpm_111,tpm_112,tpm_113,tpm_114,tpm_115,tpm_116,tpm_117,tpm_118,tpm_119,tpm_120,tpm_121,tpm_122,tpm_123,tpm_124,tpm_125,tpm_126,tpm_127,tpm_128,tpm_129,tpm_130,tpm_131,tpm_132,tpm_133,tpm_134,tpm_135,tpm_136,tpm_137,tpm_138,tpm_139,tpm_140,tpm_141,tpm_142,tpm_143,tpm_144,tpm_145,tpm_146,tpm_147,tpm_148,tpm_149,tpm_150,tpm_151,tpm_152,tpm_153,tpm_154,tpm_155,tpm_156,tpm_157,tpm_158,tpm_159,tpm_160,tpm_161,tpm_162,tpm_163,tpm_164,tpm_165,tpm_166,tpm_167,tpm_168,tpm_169,tpm_170
15,ENSG00000188451,0.3162,0.3331,0.1969,0.2698,0.263,0.2222,0.0,0.4432,0.1828,0.2474,0.6522,0.5056,0.3591,0.3805,0.299,0.21,0.3082,0.2319,0.3881,0.4611,0.0794,0.124,0.6772,0.2611,0.1231,0.5203,0.2276,0.342,0.1017,0.111,0.1128,0.1741,0.0432,0.1622,0.0833,0.7801,1.7418,11.1165,0.2413,0.3418,0.4825,0.0381,0.3073,0.2067,0.249,0.4185,0.4019,0.3336,0.3355,0.3625,0.2259,0.5321,0.6286,0.2193,0.159,0.4278,0.3668,0.2814,0.6629,0.7745,0.2229,0.2167,0.2295,0.3509,0.5379,0.2966,0.1495,0.1636,0.338,0.4775,0.1989,0.1283,0.3496,0.2691,0.5571,0.2809,0.1897,0.3336,0.4769,0.0684,0.197,0.3394,0.404,0.3748,0.2877,0.1124,0.1295,0.177,0.449,0.2333,0.4843,0.1542,0.0818,0.2989,0.6444,0.2006,0.2117,0.8477,0.4411,0.1657,0.425,0.0804,0.1742,0.2206,0.2636,0.4227,0.1238,0.318,0.3521,0.2466,0.673,0.2739,0.2574,0.1794,4.7531,1.5354,0.3325,0.5601,0.6165,0.5397,0.2257,0.5341,0.2785,0.3272,0.3113,0.4517,0.177,0.4461,0.3905,0.5242,0.1475,0.1575,0.2341,0.128,0.3087,0.3541,0.3779,0.4242,0.2469,0.259,0.1696,0.3222,0.0849,0.1909,0.3571,0.2445,0.1743,0.4858,0.1613,0.1597,0.3425,0.4534,0.5822,0.1598,0.1849,1.1915,0.1824,0.2501,0.2054,0.1065,0.194,0.14,0.356,0.0665,0.5631,0.247,0.3825,0.1495,0.6691,0.0786,0.4055
16,ENSG00000189089,0.3359,0.3965,0.7363,0.1966,0.1118,0.8815,0.1396,0.3139,0.1864,0.1402,0.7393,0.8595,0.4579,0.4313,0.3177,0.1428,0.905,0.2628,0.5498,1.2829,0.5401,0.2108,1.0074,0.4993,0.3138,0.1474,0.0645,0.1454,0.2304,0.3773,0.064,0.592,0.0,0.3861,0.2832,0.7021,1.6922,10.9421,0.3517,0.6538,0.2735,0.0647,0.3918,0.1757,0.4233,0.2372,0.4881,0.0567,0.4278,0.1027,0.0,0.6219,0.3562,0.87,0.0,0.1455,0.078,0.0598,0.5636,0.5387,0.6064,0.5527,0.1951,0.2983,0.392,0.3602,0.8261,0.3337,1.0058,0.2214,0.3946,0.0727,0.52,0.1017,0.8118,0.4776,0.129,1.5394,0.3475,0.1163,0.0558,0.0824,0.1717,0.5841,0.2795,0.0956,0.5136,0.8026,0.3817,0.0661,0.6175,0.1311,0.487,0.0,0.3371,0.5457,0.4113,0.4118,0.45,0.1408,0.0657,0.3419,0.0592,0.2143,0.5122,0.2613,0.2631,0.3604,0.5388,0.6589,0.176,0.1164,0.2918,0.5489,0.4999,0.2373,0.5652,1.0793,0.3276,0.7058,0.4476,0.4889,0.4735,0.2529,0.2117,0.384,0.3762,0.5516,0.6639,0.3428,0.0627,0.3346,0.199,0.0725,0.5248,0.1505,0.4417,0.3606,0.5597,0.055,0.4614,0.137,0.1443,0.0649,0.4553,0.4156,0.8888,0.0,0.1645,0.2715,0.2911,0.3504,0.3959,0.4754,0.262,0.8682,0.0775,0.2126,0.5239,0.3621,0.2886,0.119,0.2018,0.1131,1.0371,0.5399,0.4552,0.0847,0.3346,1.1353,0.5515
17,ENSG00000197258,5.5191,6.8166,2.8558,5.0065,1.7083,3.2878,4.8017,4.278,6.8061,7.8114,5.7666,4.6312,5.7344,6.9347,6.393,2.1826,5.1864,7.1541,11.1336,5.8546,4.7715,2.1479,8.0188,5.8644,7.2609,4.8814,2.998,4.4894,4.4387,3.0833,1.8326,3.0157,4.6317,5.9703,7.9335,10.3823,3.3673,8.551,6.1212,5.1345,6.7473,2.6383,6.3619,3.7675,3.0551,4.2284,5.9048,2.4918,6.7189,3.205,5.2584,5.9764,9.7539,9.141,2.066,5.1872,5.6587,4.7986,8.1638,2.8203,6.9025,5.5134,4.4717,7.0921,4.4093,3.7619,5.6648,6.6234,4.0257,2.3966,6.6042,5.1867,11.5899,3.0754,9.0465,8.698,2.7515,9.4925,7.4488,5.294,2.6662,6.2989,10.6614,4.8012,6.1843,3.4077,4.7657,2.8746,8.2636,1.8946,5.68,2.3371,4.6516,7.3201,6.976,6.7762,5.7619,4.676,4.2501,4.7077,4.2665,4.6588,6.1117,7.541,5.5447,4.1181,2.3785,5.7761,8.4239,5.9124,5.8852,3.7061,1.858,6.2527,6.4719,6.951,7.7742,5.4979,7.8008,3.1462,5.9044,14.0991,5.6285,4.7661,2.4935,3.6677,9.0553,2.4585,9.8291,7.7706,5.5906,8.1825,5.5345,5.8195,7.7415,11.5002,7.4662,8.8169,6.0146,6.0634,7.9693,7.4133,2.3426,4.3819,8.1183,1.985,7.31,6.6791,2.0603,2.1439,3.7447,5.4884,2.6893,4.9732,4.237,12.1621,1.3821,3.2156,5.189,7.0701,2.8882,1.1744,6.3813,2.5928,9.1946,5.7679,4.2237,3.3455,2.855,5.8257,8.1654
18,ENSG00000197582,76.0143,49.3928,126.5168,88.4741,51.4238,7.7405,104.7435,8.563,111.6054,78.903,31.9501,102.3622,7.9159,23.4039,14.8906,105.3415,4.8489,167.9731,105.8227,56.2667,67.6872,71.0,106.4304,11.6157,149.0981,258.5305,31.962,7.3993,75.0238,68.849,133.4071,8.7557,88.2047,63.0333,215.111,69.3794,75.9785,149.0329,29.8361,13.3953,115.2907,169.7354,87.1732,133.2261,83.2137,124.3616,104.2467,188.4597,62.7202,69.0559,164.7069,58.3192,152.8149,32.8258,21.4665,60.9126,29.3475,12.6369,59.2653,12.9912,104.5439,45.2932,49.9588,55.3938,24.5938,14.6692,11.3512,117.6338,16.5593,99.084,72.8651,14.2487,5.9933,14.55,57.5662,34.6775,58.3469,29.4123,10.5672,220.3319,77.3168,21.5341,54.9197,84.1435,14.4945,125.3724,20.1542,6.7444,13.1967,132.9688,10.5438,7.6792,74.4342,147.2471,11.9784,23.454,240.0701,6.7231,46.2396,134.704,30.2822,19.0444,78.4098,231.3855,90.2695,47.1794,40.624,17.1929,37.5988,6.4435,118.8581,249.3045,30.406,12.1836,65.2883,26.8933,184.3508,64.1422,89.7203,114.0205,38.5695,43.4692,54.5736,135.8042,88.5326,368.0503,58.5326,198.7781,163.3914,65.9745,13.4913,17.6121,77.1026,119.6765,50.4005,50.1564,11.0295,102.5066,77.8132,9.0922,115.3231,11.3127,116.6659,117.5901,45.4796,42.5793,44.8127,51.2411,30.0217,103.2652,13.7565,123.9667,12.802,111.2739,122.2731,29.4608,159.4626,195.1204,69.9893,97.7099,13.1477,109.3583,58.2644,119.4892,112.3213,5.9917,82.3152,92.7778,92.8049,139.4319,76.6733
19,ENSG00000197927,7.4968,4.1775,1.3292,2.6021,0.8984,2.7388,1.1224,0.6531,1.234,1.4583,2.4467,1.8131,1.6598,1.6313,1.0214,1.553,4.7291,2.1744,1.7677,2.3588,2.1065,3.7211,2.9259,2.4132,1.7806,3.2061,1.8906,1.0996,1.1984,2.5569,0.9071,1.0636,0.9032,0.8866,0.8033,1.5491,4.2003,0.0,1.6628,3.1597,3.2967,0.857,1.9141,0.6647,0.8673,1.1213,2.4921,0.7508,2.9663,1.7483,1.4528,3.6355,1.5158,5.4061,0.4261,1.9257,1.4742,0.7352,3.7302,5.2068,1.9353,1.4516,3.4431,1.5986,2.5944,2.18,1.382,0.4734,3.8042,0.2791,2.2386,0.0688,0.9132,2.5478,1.5353,2.7097,2.4393,4.903,0.8761,1.0995,0.8974,2.4164,3.3288,1.6569,2.1803,2.5302,2.6365,0.9486,4.331,0.7502,1.0381,1.2394,2.0394,4.2039,0.7172,1.7416,2.4794,3.3745,0.4964,0.7324,1.1181,0.9052,2.6891,0.2534,0.9081,0.4942,0.6467,1.5905,7.0188,3.0021,1.4982,1.1007,1.5175,0.8074,1.1816,4.4878,1.1758,10.9256,1.4867,0.6674,0.7861,0.5284,2.0896,0.6695,1.5512,1.0893,1.9921,1.2387,1.334,1.8151,1.6011,2.1517,2.8232,0.7544,8.105,1.4943,1.215,0.8865,1.3893,8.7437,1.3089,1.8779,1.5688,3.2535,0.5023,3.2097,1.6808,4.2953,0.8816,2.5161,1.2663,1.7228,0.6864,0.3211,2.0807,4.6519,0.5131,0.4524,2.0364,6.5047,1.6376,0.7313,1.0812,1.123,2.0367,0.8508,2.1522,3.4455,1.835,2.0838,1.1082
20,ENSG00000198134,18.416,10.2826,6.91,17.0258,6.7644,11.431,17.6465,17.8805,12.1664,12.4764,19.0789,8.0022,14.6699,19.1913,12.893,8.8967,5.7647,13.331,13.309,9.3872,9.6122,9.5056,16.1377,14.6142,14.8954,15.743,10.3312,11.1252,13.1242,9.1776,11.155,13.4867,14.9077,11.9759,20.1591,14.1627,15.8122,19.4749,17.7354,12.4121,13.1407,17.7442,13.017,11.2605,15.0696,12.6631,12.1613,21.8032,12.6893,13.1632,8.5453,21.7363,15.428,17.4757,11.8704,19.1592,13.5968,13.4126,17.0514,17.4707,15.1108,10.7108,15.2764,12.3896,25.1141,17.4395,11.9884,13.0681,9.2063,11.8213,7.2232,16.5683,9.2557,11.5819,27.6941,18.7014,11.7082,7.4983,14.6359,7.2434,11.1289,28.7567,21.7004,13.7979,15.9179,22.4517,14.3654,14.2843,20.3802,8.7082,10.747,13.7645,11.8873,4.0695,10.7993,51.7212,13.5428,12.9479,15.2163,13.2838,10.7562,18.9853,12.654,17.549,14.5865,14.1847,7.491,14.7549,18.9645,20.8971,16.293,22.7899,6.2321,17.5854,21.0552,21.1182,15.2913,15.5931,24.9522,13.3164,12.0647,22.3771,23.0366,16.9223,19.2137,15.7192,20.0876,8.3443,16.8386,14.1544,18.082,15.7238,11.5727,19.8807,33.0023,28.3941,16.5807,9.755,14.9434,18.2213,10.0597,20.9648,11.2982,11.7857,9.4549,13.0692,17.6641,9.1139,12.2986,23.0033,12.0215,20.2048,13.859,7.9778,10.2575,6.1808,10.7612,27.8153,18.2333,9.0216,5.2841,8.0473,11.0131,7.851,15.9027,11.3174,6.0186,9.9542,15.4836,11.1726,14.2337
21,ENSG00000198406,6.8172,12.1323,8.1123,14.6808,3.7018,12.3338,13.2832,6.8132,14.8873,16.497,13.0225,20.8711,9.6793,20.3614,7.6114,5.1322,8.3231,11.6661,14.4118,12.0527,6.9447,5.8427,21.2954,11.571,17.6169,10.5951,7.3619,11.5741,8.8489,6.1145,6.9396,19.5213,5.0734,5.9846,27.1342,27.1543,8.0483,27.3347,20.8982,11.7726,15.1249,9.3053,8.6501,9.3284,6.8607,10.6946,9.4914,9.2709,13.262,9.1194,9.8782,12.2702,23.1757,16.6391,5.8424,14.3497,14.6103,10.3668,11.5153,7.5911,17.3054,14.7976,5.5895,7.9879,10.1264,9.7469,12.3575,9.0928,9.1116,12.2716,12.0737,12.1959,10.3644,5.5165,19.8299,12.5188,11.0879,9.1338,24.5638,5.6532,4.4057,9.2933,18.2706,17.5844,13.8833,11.1777,10.8571,9.1893,10.7576,10.156,11.2165,5.5415,12.4513,9.7557,12.1133,25.7627,20.721,8.124,11.0966,12.2045,9.4421,9.0577,8.6831,13.1396,15.7898,9.0216,4.8191,15.8306,8.0982,13.6755,16.3734,15.0916,4.4204,14.4392,10.3312,11.0357,16.0898,8.678,31.6656,20.4902,10.7239,19.3908,17.1275,12.1157,4.1015,14.6104,12.9359,6.5096,7.2509,19.1292,13.3446,22.5414,10.7524,10.1191,17.0093,18.1337,14.5993,12.9067,10.7472,7.3686,6.6646,14.4761,7.2174,10.7038,13.9027,5.4668,17.8476,13.7338,8.2693,8.1883,8.7797,12.0475,10.3222,9.762,19.0488,24.4688,7.9742,7.7156,7.3823,8.2485,5.1135,2.7666,12.8902,3.8253,17.8751,13.7792,10.2637,8.7174,13.1081,18.1628,22.831
22,ENSG00000203414,0.1615,0.0907,0.1609,0.105,0.0,0.1009,0.1678,0.0503,0.0498,0.1685,0.2961,0.0,0.0611,0.0864,0.0509,0.0,0.0,0.0,0.0,0.2855,0.0541,0.0,0.2306,0.2667,0.0,0.1181,0.0517,0.1165,0.1846,0.0,0.0,0.0474,0.0589,0.0442,0.1134,0.25,0.0,0.7969,0.0,0.1164,0.0548,0.0,0.0,0.0939,0.0,0.0,0.2346,0.0,0.1142,0.0,0.0,0.0453,0.1427,0.0498,0.0722,0.2331,0.0,0.0,0.0,0.0,0.1215,0.0,0.0521,0.0,0.0,0.0,0.1018,0.3565,0.0,0.0,0.0452,0.1748,1.0117,0.0407,0.1084,0.6887,0.1033,0.0649,0.0,0.0466,0.0447,0.0,0.0688,0.0851,0.056,0.0,0.2939,0.0,0.6115,0.2648,0.1099,0.0525,0.0,0.0509,0.0675,0.0546,0.0824,0.055,0.0,0.0564,0.2105,0.0548,0.0,0.3005,0.0,0.1047,0.0,0.0481,0.0959,0.048,0.0705,0.0,0.0584,0.0489,0.0,0.0,0.0,0.1017,0.105,0.0,0.1025,0.056,0.1264,0.081,0.0424,0.1538,0.0603,0.0552,0.1994,0.1098,0.0502,0.0,0.1063,0.0,0.1401,0.1809,0.0322,0.0578,0.0561,0.0882,0.2772,0.1646,0.0,0.312,0.0608,0.1665,0.0593,0.1985,0.0,0.0435,0.2799,0.0561,0.0529,0.272,0.042,0.0,0.0,0.0426,0.0933,0.145,0.1652,0.0953,0.1078,0.0906,0.0,0.0481,0.1563,0.1358,0.0536,0.0535,0.2209
23,ENSG00000204434,0.3068,0.6835,0.3275,0.8761,0.3281,0.8009,0.797,1.0444,1.0336,1.0059,2.4714,1.0351,0.4978,1.1605,0.9326,0.8151,0.5592,0.9428,0.6097,0.3719,0.9027,0.8938,0.8918,0.8323,1.0406,7.212,0.6731,0.403,0.4134,0.5127,0.6675,0.8302,0.9825,0.9174,1.062,1.0432,11.0381,2.5954,1.0514,0.5923,0.9587,0.8868,0.6389,0.5541,0.8284,2.2431,0.9551,0.6474,0.6976,0.5695,0.7516,1.1433,0.8133,1.0539,0.5879,2.562,0.8898,0.6047,1.7461,0.976,0.89,1.2617,0.3393,0.9081,2.0453,1.4099,0.8497,0.8526,1.3121,0.698,1.0295,0.7827,0.3634,0.9783,0.6619,1.215,0.9255,0.5549,0.9444,0.7585,0.3824,2.1508,1.3162,0.7447,0.7292,1.1532,1.0769,0.4581,2.1163,0.4097,0.8951,0.7268,0.7942,0.5386,0.907,0.6452,0.8552,0.6715,0.5626,1.0104,0.4499,0.669,1.2367,0.7515,1.0441,0.5113,1.3727,1.156,0.9957,0.7619,1.8086,1.2908,0.3331,0.7957,0.4891,1.7027,1.1429,0.7247,0.4914,0.5755,0.8343,0.3417,2.1107,0.9732,0.466,1.5655,1.3251,0.6071,1.0015,0.8944,1.2476,0.9823,0.8439,0.4022,0.7987,0.8099,0.7727,1.5994,1.1181,0.5385,0.6584,0.9381,1.1057,1.3551,1.4355,0.5422,0.459,1.1583,0.6618,0.7616,0.6836,0.5485,0.7317,0.8638,1.1278,1.7933,0.8343,1.1789,1.158,0.8856,0.5917,0.6403,1.1187,0.6824,0.6244,0.2543,0.5302,1.1884,1.2659,0.6752,1.3716
24,ENSG00000213018,3.2587,2.1366,1.6232,3.1778,0.753,1.1876,1.5051,2.8761,1.6744,3.0221,3.9839,2.4941,1.2338,2.0337,1.8834,0.962,3.3368,1.7703,4.7408,4.8011,3.0922,1.1361,5.0412,1.9433,1.4094,1.1917,0.3476,2.5459,1.397,2.2027,0.0,1.1166,0.5939,3.5666,0.763,1.6816,2.8498,46.9045,1.1056,3.5232,2.5788,0.8722,1.2316,1.1049,0.9506,4.4731,1.052,0.7641,2.6894,1.1071,0.7762,2.7422,0.9598,1.6744,0.7285,3.5276,0.21,0.3223,2.2777,7.2573,2.451,2.8128,1.752,2.9474,4.2244,1.9413,3.4244,2.0983,1.9357,0.5965,1.5188,0.0,1.8016,0.8219,1.8229,2.3164,1.9115,5.4575,3.1207,1.2532,1.3538,2.8875,1.8508,1.0015,2.824,1.545,1.9771,2.1625,3.0853,0.1782,1.4791,2.4723,1.4997,0.8557,0.9083,3.1247,1.9394,1.8492,0.8083,1.5177,1.77,2.3951,1.5964,1.1551,2.4152,2.2882,2.1264,2.2661,6.1291,5.165,2.3717,1.2546,1.3759,0.6573,3.816,6.3941,1.8276,3.4212,1.7652,0.9509,3.2738,2.2584,2.5518,2.7254,1.5684,2.0693,1.0137,1.8577,0.8944,2.2167,0.6759,2.705,1.7877,1.5635,3.535,2.6359,3.3541,1.3602,3.0164,1.3348,1.3986,1.6607,3.3042,2.0991,1.6358,1.1199,1.9956,2.0028,0.7388,1.0242,2.9809,2.2658,3.0227,1.8299,2.1176,5.4583,1.462,0.8594,3.1367,2.1137,1.3332,0.9618,2.5371,0.9143,2.1495,4.849,1.7522,0.685,2.7047,0.8997,2.9722
25,ENSG00000213025,51.4816,48.3853,3.0555,4.9135,2.5513,31.0007,3.6425,2.8661,5.0654,52.7973,7.2313,43.5472,39.0672,43.2433,3.9365,50.5245,4.3484,3.4276,7.5295,4.4154,3.7419,4.3534,6.8042,1.4471,5.628,4.8067,2.9441,4.2657,3.7567,3.6906,54.0074,8.6859,38.3298,2.3378,46.1626,82.1593,35.1742,3.2433,50.6462,5.4477,7.8014,83.7982,1.7033,41.4478,3.4508,27.8375,4.1375,3.1436,2.0921,4.3539,1.5654,47.3778,7.3561,56.5317,31.4432,7.1145,4.8292,1.9501,2.7562,67.9134,5.9318,76.6841,2.9681,1.297,5.5379,2.8189,29.2134,3.4459,3.2794,4.0905,4.4108,56.1988,57.8919,8.4538,53.1601,8.0977,3.5748,3.4341,7.5527,1.8956,2.3664,3.7629,62.9899,5.7133,2.9616,5.6086,2.6316,38.2706,36.0906,4.9583,36.9145,6.4108,43.3266,39.5528,5.2207,56.9388,90.0185,30.209,908.6348,2.5253,4.4978,2.6754,3.284,4.7175,2.9227,3.4079,3.6023,44.6583,2.7325,5.2736,4.879,4.175,40.6725,48.124,5.9759,6.9637,61.9228,35.3963,57.8862,6.4439,4.7956,1.8219,6.6905,3.4628,5.1762,4.3821,39.2525,25.627,35.9883,5.8119,67.8857,53.0274,63.6012,4.2569,72.4356,33.6141,32.4695,2.8217,4.7907,49.7113,18.8049,5.5823,4.4688,2.9634,2.2269,1.3552,4.8298,6.7322,61.511,38.5993,116.1877,7.0829,3.4426,6.8645,54.665,56.6141,5.0548,27.9044,3.9855,27.7418,3.2267,4.2674,64.2538,4.241,5.2023,36.7711,4.8767,45.3124,56.948,53.1284,7.8675
26,ENSG00000213026,2.6698,2.7802,1.5646,2.6035,2.2209,1.7661,2.9376,3.2287,2.324,2.4577,3.0239,2.3181,0.7135,5.0406,4.3072,1.5022,1.67,1.8428,1.5422,1.4993,2.5246,0.8213,4.0367,1.5561,2.812,3.1012,2.412,0.8494,2.0198,0.8819,2.0928,2.7674,1.8891,2.0626,4.6329,4.741,2.4721,0.0,1.9181,2.0375,1.7577,1.5132,1.3737,1.3692,2.3089,7.7606,1.3689,1.8559,2.6663,3.8415,1.3467,2.3788,3.1918,3.7766,1.8959,4.7602,3.4619,1.3979,3.6224,1.399,3.0121,2.5836,1.0639,3.0217,2.4431,3.8732,3.8617,2.0802,3.0226,2.5874,2.7667,2.0399,0.8682,3.2084,3.9532,4.2421,3.1656,3.4087,4.3314,3.1255,2.3488,2.5048,4.6159,3.1028,2.613,2.4571,1.029,2.1104,1.7843,1.3909,2.5661,2.2978,4.228,2.0783,1.5758,3.9861,1.5622,1.1229,8.5891,2.4686,1.5354,1.4384,1.9388,3.2565,2.8434,1.2215,2.7053,3.0891,2.0988,4.2005,3.2918,5.4416,1.7051,0.8553,2.9209,3.328,2.9065,2.2258,3.675,6.4342,2.84,1.6326,2.5826,2.7188,1.3606,3.1414,3.6932,2.095,0.7759,3.2049,3.518,3.4416,2.3262,2.0344,3.8843,2.4625,2.9095,2.1913,3.1072,1.9298,1.7525,1.6007,3.5407,2.5796,4.4345,1.6192,4.501,3.0887,2.3073,1.777,0.8166,1.6379,3.2391,1.9049,4.4086,5.4113,1.4494,2.2364,2.0408,2.9619,2.3131,3.0592,2.0437,1.3218,2.2376,1.963,1.976,4.3575,2.659,2.8096,4.1897
27,ENSG00000213033,0.1936,0.0,0.0643,0.1259,0.0,0.0,0.0671,0.0,0.0597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0915,0.2524,0.7393,0.0685,0.1297,0.0675,0.0691,0.2131,0.0502,0.0,0.0,0.0,0.0553,0.1208,0.0,0.0,0.1411,0.0,0.0,0.0,0.2032,0.4777,0.0563,0.0,0.197,0.0,0.0,0.0,0.0,0.0,0.0937,0.0545,0.1369,0.0,0.0,0.1629,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.0728,0.0,0.0624,0.0,0.0,0.0,0.0,0.3205,0.0,0.0709,0.0541,0.0,0.3567,0.0,0.065,0.1835,0.0,0.1556,0.0556,0.0,0.0536,0.0792,0.2474,0.051,0.2684,0.1836,0.0,0.0,0.7331,0.0,0.0,0.0629,0.0,0.0,0.0,0.0655,0.0,0.1318,0.072,0.0,0.0,0.0,0.0569,0.0515,0.123,0.0,0.3032,0.0577,0.115,0.0,0.1691,0.0,0.0,0.0,0.0,0.0,0.0,0.1829,0.0629,0.0,0.0614,0.0671,0.0,0.1943,0.0,0.0,0.2168,0.0,0.0,0.0,0.0,0.1286,0.0637,0.0,0.084,0.0,0.0,0.0693,0.0,0.0,0.0554,0.1315,0.0693,0.2494,0.0729,0.0665,0.0,0.0,0.0,0.0,0.0559,0.0673,0.1268,0.1305,0.0503,0.0,0.0,0.0,0.1677,0.0,0.0,0.0,0.0646,0.0543,0.0766,0.0576,0.1249,0.0,0.1928,0.0,0.0
28,ENSG00000213036,0.9521,1.2613,0.813,0.7958,0.792,0.7648,0.9894,0.5084,1.0064,1.2772,1.8707,0.4015,0.618,2.4011,2.0582,0.7228,0.9642,1.4631,2.0035,0.8657,0.5466,0.4268,1.4567,0.3369,2.0119,0.8953,0.6528,0.7357,1.0496,0.8911,0.1295,2.5167,1.0412,0.7815,2.0063,2.8427,0.8564,19.13,1.4239,1.7647,1.2455,0.6553,0.7931,1.3045,1.2855,1.9204,1.976,0.6889,1.1546,0.2079,0.5832,1.259,1.0817,2.3902,0.5473,2.0614,1.578,0.6054,1.9965,0.727,0.9207,1.2431,0.5265,1.0066,1.3224,0.8751,0.7718,1.0134,0.8726,1.0458,0.7987,1.0306,1.2031,0.5146,0.6848,2.7072,1.0445,0.8201,2.3446,0.7062,0.5651,1.5019,1.7382,3.0097,0.9901,1.1607,1.6339,0.4062,0.7727,2.2754,0.5556,0.398,0.845,0.1286,0.853,2.4857,2.1856,0.4168,0.7591,0.7127,1.7287,0.5537,0.4798,2.2781,1.2961,0.9257,0.5325,1.3377,1.333,1.2127,1.7819,0.9426,0.7384,0.6173,1.1805,1.9216,1.3731,0.6426,2.6524,2.1433,1.0356,1.2726,2.8758,1.3309,1.2855,0.7773,1.6755,1.2561,1.512,1.5266,0.7617,0.8129,2.4176,1.4683,1.2394,1.5234,1.8696,1.1679,1.1331,0.6685,1.0508,1.525,0.8762,1.9713,1.229,0.4207,1.9491,0.836,1.6653,0.8795,0.943,0.993,2.0038,1.0999,2.2273,1.7575,0.6277,0.6457,0.707,0.8551,1.0851,0.6022,0.4085,1.1448,2.5839,0.4857,2.2379,1.0293,2.032,1.0815,1.2561
29,ENSG00000213131,3.8662,2.328,1.5407,2.0467,0.827,1.7599,0.8036,1.9614,1.4303,2.305,0.9116,1.1957,1.2547,1.4182,1.2536,0.7044,2.5059,2.7005,0.904,2.4608,2.7747,0.9243,1.538,1.1858,1.7199,1.6966,0.9543,1.6729,2.1784,1.5508,0.3154,2.6279,0.8456,1.9949,1.6294,1.6674,3.8254,8.1771,2.3128,4.1801,3.0346,0.8515,0.7515,0.5779,1.276,3.5092,1.1234,1.3054,3.1648,0.8444,0.6315,2.3239,2.6355,4.0868,1.1854,2.8699,1.1534,1.18,1.3898,6.2978,2.4925,1.2115,1.9243,0.4905,1.9332,1.6583,1.776,1.006,0.7087,1.456,1.5754,1.3152,3.6642,0.6687,2.3357,1.7275,1.5905,5.328,1.2377,1.2426,1.5604,1.4908,1.2705,3.9284,2.6421,1.7283,1.8095,2.1442,9.4129,0.5435,1.5793,0.431,2.2876,0.9398,1.8012,1.7944,2.2822,1.8053,3.9455,1.1576,1.836,1.0118,2.0455,2.643,2.1053,1.7184,2.3354,1.4815,3.4446,3.1516,1.3024,1.9138,1.1993,1.4038,3.972,3.5113,2.2303,7.8281,1.831,2.0888,1.0514,2.2967,3.8926,1.5798,1.305,0.6313,2.7215,0.5668,1.9102,3.2687,1.8559,1.5405,3.3815,1.1925,3.1636,2.1032,2.0465,1.5414,1.0353,1.8098,0.6637,1.1259,0.7116,2.0279,1.4972,0.7972,1.2177,2.5799,0.8115,1.3392,1.2445,2.8802,2.6038,1.0049,2.0673,2.8547,1.147,0.7865,2.4881,0.8929,0.6779,0.6847,1.7692,0.5579,3.0167,2.2684,1.6037,0.8359,0.9902,1.2077,2.3803
